"","species","site","Date","Sample","Time.Code2","dfw","order","area","salinity","shoot.density","fetch","abundance","TimeID","function.","taxon","group","eelgrss.epifauna"
"4514","Eogammarus.confervicolus","DC",2012-08-03,5,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","amphipod","crustacean","yes"
"4515","Eogammarus.confervicolus","DC",2012-05-28,15,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","amphipod","crustacean","yes"
"4516","Eogammarus.confervicolus","WI",2012-06-30,14,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","amphipod","crustacean","yes"
"4517","Eogammarus.confervicolus","WI",2012-06-30,15,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","amphipod","crustacean","yes"
"4518","Eogammarus.confervicolus","DC",2012-08-03,13,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","amphipod","crustacean","yes"
"4519","Eogammarus.confervicolus","NB",2012-08-09,11,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","predator","amphipod","crustacean","yes"
"4520","Eogammarus.confervicolus","DC",2012-05-28,5,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","amphipod","crustacean","yes"
"4521","Eogammarus.confervicolus","NB",2012-07-10,4,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","predator","amphipod","crustacean","yes"
"4522","Eogammarus.confervicolus","DC",2012-08-03,9,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","amphipod","crustacean","yes"
"4523","Eogammarus.confervicolus","WI",2012-06-30,11,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","amphipod","crustacean","yes"
"4524","Eogammarus.confervicolus","WI",2012-08-05,9,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","predator","amphipod","crustacean","yes"
"4525","Eogammarus.confervicolus","RP",2012-07-03,3,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","predator","amphipod","crustacean","yes"
"4526","Eogammarus.confervicolus","CB",2012-07-05,15,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","predator","amphipod","crustacean","yes"
"4527","Eogammarus.confervicolus","RP",2012-05-22,15,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","predator","amphipod","crustacean","yes"
"4528","Eogammarus.confervicolus","BI",2012-06-20,3,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","predator","amphipod","crustacean","yes"
"4529","Eogammarus.confervicolus","RP",2012-05-22,16,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","predator","amphipod","crustacean","yes"
"4530","Eogammarus.confervicolus","CB",2012-08-11,12,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","predator","amphipod","crustacean","yes"
"4531","Eogammarus.confervicolus","DC",2012-05-28,3,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","amphipod","crustacean","yes"
"4532","Eogammarus.confervicolus","DC",2012-05-28,6,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","amphipod","crustacean","yes"
"4533","Eogammarus.confervicolus","BI",2012-06-20,2,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","predator","amphipod","crustacean","yes"
"4534","Eogammarus.confervicolus","CB",2012-08-11,7,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","predator","amphipod","crustacean","yes"
"4535","Eogammarus.confervicolus","RP",2012-08-07,10,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","amphipod","crustacean","yes"
"4536","Eogammarus.confervicolus","WI",2012-08-05,4,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","predator","amphipod","crustacean","yes"
"4537","Eogammarus.confervicolus","CB",2012-07-05,16,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","predator","amphipod","crustacean","yes"
"4538","Eogammarus.confervicolus","RP",2012-05-22,1,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","predator","amphipod","crustacean","yes"
"4539","Eogammarus.confervicolus","BI",2012-06-20,16,"C",5,3,0.61,15.7,NA,51587,0,"BI.C","predator","amphipod","crustacean","yes"
"4540","Eogammarus.confervicolus","WI",2012-06-30,13,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","amphipod","crustacean","yes"
"4541","Eogammarus.confervicolus","RP",2012-07-03,2,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","predator","amphipod","crustacean","yes"
"4542","Eogammarus.confervicolus","RP",2012-08-07,7,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","amphipod","crustacean","yes"
"4543","Eogammarus.confervicolus","WI",2012-08-05,2,"E",10.6,8,0.63,20.96666667,7.9,191429,2,"WI.E","predator","amphipod","crustacean","yes"
"4544","Eogammarus.confervicolus","RP",2012-08-07,2,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","amphipod","crustacean","yes"
"4545","Eogammarus.confervicolus","DC",2012-05-28,4,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","amphipod","crustacean","yes"
"4546","Halacarid.mite","RP",2012-07-03,13,"C",5.4,5,2.41,21.1,7.9,50551,1,"RP.C","predator","arachnid","other","sometimes"
"4547","Halacarid.mite","CC",2012-07-25,5,"C",2.2,2,0.95,15.8,NA,29414,21,"CC.C","predator","arachnid","other","sometimes"
"4548","Halacarid.mite","BE",2012-06-15,16,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","predator","arachnid","other","sometimes"
"4549","Halacarid.mite","EI",2012-07-23,16,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","predator","arachnid","other","sometimes"
"4550","Halacarid.mite","BE",2012-06-15,9,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","predator","arachnid","other","sometimes"
"4551","Halacarid.mite","DC",2012-06-27,12,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","predator","arachnid","other","sometimes"
"4552","Halacarid.mite","WI",2012-06-30,10,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","arachnid","other","sometimes"
"4553","Halacarid.mite","WI",2012-05-20,4,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4554","Halacarid.mite","CC",2012-07-25,4,"C",2.2,2,0.95,15.8,NA,29414,13,"CC.C","predator","arachnid","other","sometimes"
"4555","Halacarid.mite","BI",2012-06-20,10,"C",5,3,0.61,15.7,NA,51587,13,"BI.C","predator","arachnid","other","sometimes"
"4556","Halacarid.mite","DC",2012-05-28,6,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","arachnid","other","sometimes"
"4557","Halacarid.mite","WI",2012-05-20,8,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4558","Halacarid.mite","NB",2012-07-10,8,"C",1,1,11.33,15.66666667,8,68719,1,"NB.C","predator","arachnid","other","sometimes"
"4559","Halacarid.mite","BE",2012-06-15,7,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","predator","arachnid","other","sometimes"
"4560","Halacarid.mite","RP",2012-08-07,7,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","arachnid","other","sometimes"
"4561","Halacarid.mite","WI",2012-06-30,13,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","arachnid","other","sometimes"
"4562","Halacarid.mite","DC",2012-06-27,16,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","predator","arachnid","other","sometimes"
"4563","Halacarid.mite","RP",2012-07-03,8,"C",5.4,5,2.41,21.1,7.9,50551,10,"RP.C","predator","arachnid","other","sometimes"
"4564","Halacarid.mite","NB",2012-05-24,8,"A",1,1,11.33,15.66666667,8,68719,5,"NB.A","predator","arachnid","other","sometimes"
"4565","Halacarid.mite","EI",2012-07-23,7,"C",9,6,0.76,21.5,NA,97169,12,"EI.C","predator","arachnid","other","sometimes"
"4566","Halacarid.mite","DC",2012-05-28,3,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","arachnid","other","sometimes"
"4567","Halacarid.mite","CB",2012-07-05,6,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","predator","arachnid","other","sometimes"
"4568","Halacarid.mite","WI",2012-05-20,7,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4569","Halacarid.mite","NB",2012-05-24,10,"A",1,1,11.33,15.66666667,8,68719,12,"NB.A","predator","arachnid","other","sometimes"
"4570","Halacarid.mite","DC",2012-08-03,12,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","arachnid","other","sometimes"
"4571","Halacarid.mite","WI",2012-05-20,6,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4572","Halacarid.mite","WI",2012-08-05,8,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","predator","arachnid","other","sometimes"
"4573","Halacarid.mite","CB",2012-07-05,7,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","predator","arachnid","other","sometimes"
"4574","Halacarid.mite","RP",2012-07-03,15,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","predator","arachnid","other","sometimes"
"4575","Halacarid.mite","WI",2012-06-30,8,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","arachnid","other","sometimes"
"4576","Halacarid.mite","CB",2012-08-11,12,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","predator","arachnid","other","sometimes"
"4577","Halacarid.mite","RP",2012-07-03,11,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","predator","arachnid","other","sometimes"
"4578","Halacarid.mite","NB",2012-07-10,12,"C",1,1,11.33,15.66666667,8,68719,1,"NB.C","predator","arachnid","other","sometimes"
"4579","Halacarid.mite","NB",2012-05-24,3,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","predator","arachnid","other","sometimes"
"4580","Halacarid.mite","RP",2012-08-07,11,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","arachnid","other","sometimes"
"4581","Halacarid.mite","CB",2012-07-05,1,"C",5.8,4,1.02,16.36666667,5,24845,2,"CB.C","predator","arachnid","other","sometimes"
"4582","Halacarid.mite","DC",2012-05-28,15,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","arachnid","other","sometimes"
"4583","Halacarid.mite","BE",2012-06-15,5,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","predator","arachnid","other","sometimes"
"4584","Halacarid.mite","RP",2012-08-07,12,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","arachnid","other","sometimes"
"4585","Halacarid.mite","NB",2012-07-10,4,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","predator","arachnid","other","sometimes"
"4586","Halacarid.mite","RP",2012-08-07,4,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","arachnid","other","sometimes"
"4587","Halacarid.mite","RP",2012-05-22,3,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","predator","arachnid","other","sometimes"
"4588","Halacarid.mite","EI",2012-07-23,15,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","predator","arachnid","other","sometimes"
"4589","Halacarid.mite","BE",2012-06-15,4,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","predator","arachnid","other","sometimes"
"4590","Halacarid.mite","DC",2012-08-03,8,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","arachnid","other","sometimes"
"4591","Halacarid.mite","NB",2012-05-24,4,"A",1,1,11.33,15.66666667,8,68719,0,"NB.A","predator","arachnid","other","sometimes"
"4592","Halacarid.mite","CB",2012-05-26,2,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","predator","arachnid","other","sometimes"
"4593","Halacarid.mite","CB",2012-08-11,13,"E",5.8,4,1.02,16.36666667,5,24845,7,"CB.E","predator","arachnid","other","sometimes"
"4594","Halacarid.mite","WI",2012-06-30,16,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","arachnid","other","sometimes"
"4595","Halacarid.mite","WI",2012-05-20,10,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4596","Halacarid.mite","WI",2012-05-20,14,"A",10.6,8,0.63,20.96666667,7.9,191429,2,"WI.A","predator","arachnid","other","sometimes"
"4597","Halacarid.mite","RP",2012-05-22,6,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","predator","arachnid","other","sometimes"
"4598","Halacarid.mite","DC",2012-05-28,5,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","arachnid","other","sometimes"
"4599","Halacarid.mite","CB",2012-05-26,5,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","predator","arachnid","other","sometimes"
"4600","Halacarid.mite","EI",2012-07-23,8,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","predator","arachnid","other","sometimes"
"4601","Halacarid.mite","NB",2012-05-24,7,"A",1,1,11.33,15.66666667,8,68719,5,"NB.A","predator","arachnid","other","sometimes"
"4602","Halacarid.mite","DC",2012-05-28,4,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","arachnid","other","sometimes"
"4603","Halacarid.mite","CB",2012-05-26,3,"A",5.8,4,1.02,16.36666667,5,24845,0,"CB.A","predator","arachnid","other","sometimes"
"4604","Halacarid.mite","CB",2012-08-11,7,"E",5.8,4,1.02,16.36666667,5,24845,1,"CB.E","predator","arachnid","other","sometimes"
"4605","Halacarid.mite","NB",2012-05-24,15,"A",1,1,11.33,15.66666667,8,68719,2,"NB.A","predator","arachnid","other","sometimes"
"4606","Halacarid.mite","DC",2012-08-03,9,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","arachnid","other","sometimes"
"4607","Halacarid.mite","DC",2012-06-27,13,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","predator","arachnid","other","sometimes"
"4608","Halacarid.mite","BE",2012-06-15,3,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","predator","arachnid","other","sometimes"
"4609","Halacarid.mite","WI",2012-06-30,14,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","arachnid","other","sometimes"
"4610","Halacarid.mite","CC",2012-07-25,12,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","predator","arachnid","other","sometimes"
"4611","Halacarid.mite","NB",2012-08-09,3,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","predator","arachnid","other","sometimes"
"4612","Halacarid.mite","DC",2012-05-28,16,"A",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.A","predator","arachnid","other","sometimes"
"4613","Halacarid.mite","RP",2012-08-07,10,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","arachnid","other","sometimes"
"4614","Halacarid.mite","EI",2012-07-23,14,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","predator","arachnid","other","sometimes"
"4615","Halacarid.mite","EI",2012-07-23,12,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","predator","arachnid","other","sometimes"
"4616","Halacarid.mite","NB",2012-07-10,11,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","predator","arachnid","other","sometimes"
"4617","Halacarid.mite","WI",2012-05-20,12,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4618","Halacarid.mite","EI",2012-07-23,5,"C",9,6,0.76,21.5,NA,97169,1,"EI.C","predator","arachnid","other","sometimes"
"4619","Halacarid.mite","CC",2012-07-25,2,"C",2.2,2,0.95,15.8,NA,29414,1,"CC.C","predator","arachnid","other","sometimes"
"4620","Halacarid.mite","NB",2012-07-10,13,"C",1,1,11.33,15.66666667,8,68719,27,"NB.C","predator","arachnid","other","sometimes"
"4621","Halacarid.mite","CB",2012-08-11,8,"E",5.8,4,1.02,16.36666667,5,24845,0,"CB.E","predator","arachnid","other","sometimes"
"4622","Halacarid.mite","DC",2012-06-27,3,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","predator","arachnid","other","sometimes"
"4623","Halacarid.mite","RP",2012-07-03,16,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","predator","arachnid","other","sometimes"
"4624","Halacarid.mite","RP",2012-07-03,10,"C",5.4,5,2.41,21.1,7.9,50551,12,"RP.C","predator","arachnid","other","sometimes"
"4625","Halacarid.mite","RP",2012-07-03,7,"C",5.4,5,2.41,21.1,7.9,50551,4,"RP.C","predator","arachnid","other","sometimes"
"4626","Halacarid.mite","BI",2012-06-20,8,"C",5,3,0.61,15.7,NA,51587,259,"BI.C","predator","arachnid","other","sometimes"
"4627","Halacarid.mite","NB",2012-05-24,12,"A",1,1,11.33,15.66666667,8,68719,2,"NB.A","predator","arachnid","other","sometimes"
"4628","Halacarid.mite","NB",2012-07-10,7,"C",1,1,11.33,15.66666667,8,68719,3,"NB.C","predator","arachnid","other","sometimes"
"4629","Halacarid.mite","EI",2012-07-23,13,"C",9,6,0.76,21.5,NA,97169,4,"EI.C","predator","arachnid","other","sometimes"
"4630","Halacarid.mite","RP",2012-05-22,2,"A",5.4,5,2.41,21.1,7.9,50551,0,"RP.A","predator","arachnid","other","sometimes"
"4631","Halacarid.mite","EI",2012-07-23,3,"C",9,6,0.76,21.5,NA,97169,0,"EI.C","predator","arachnid","other","sometimes"
"4632","Halacarid.mite","WI",2012-06-30,3,"C",10.6,8,0.63,20.96666667,7.9,191429,2,"WI.C","predator","arachnid","other","sometimes"
"4633","Halacarid.mite","WI",2012-08-05,5,"E",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.E","predator","arachnid","other","sometimes"
"4634","Halacarid.mite","NB",2012-07-10,10,"C",1,1,11.33,15.66666667,8,68719,39,"NB.C","predator","arachnid","other","sometimes"
"4635","Halacarid.mite","WI",2012-05-20,13,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4636","Halacarid.mite","WI",2012-06-30,1,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","arachnid","other","sometimes"
"4637","Halacarid.mite","NB",2012-07-10,3,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","predator","arachnid","other","sometimes"
"4638","Halacarid.mite","WI",2012-06-30,15,"C",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.C","predator","arachnid","other","sometimes"
"4639","Halacarid.mite","NB",2012-07-10,6,"C",1,1,11.33,15.66666667,8,68719,1,"NB.C","predator","arachnid","other","sometimes"
"4640","Halacarid.mite","CC",2012-07-25,8,"C",2.2,2,0.95,15.8,NA,29414,3,"CC.C","predator","arachnid","other","sometimes"
"4641","Halacarid.mite","RP",2012-08-07,9,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","arachnid","other","sometimes"
"4642","Halacarid.mite","DC",2012-06-27,9,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","predator","arachnid","other","sometimes"
"4643","Halacarid.mite","CB",2012-07-05,5,"C",5.8,4,1.02,16.36666667,5,24845,5,"CB.C","predator","arachnid","other","sometimes"
"4644","Halacarid.mite","RP",2012-07-03,4,"C",5.4,5,2.41,21.1,7.9,50551,3,"RP.C","predator","arachnid","other","sometimes"
"4645","Halacarid.mite","NB",2012-08-09,7,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","predator","arachnid","other","sometimes"
"4646","Halacarid.mite","BI",2012-06-20,12,"C",5,3,0.61,15.7,NA,51587,16,"BI.C","predator","arachnid","other","sometimes"
"4647","Halacarid.mite","NB",2012-07-10,2,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","predator","arachnid","other","sometimes"
"4648","Halacarid.mite","RP",2012-07-03,6,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","predator","arachnid","other","sometimes"
"4649","Halacarid.mite","BE",2012-06-15,1,"C",9.4,7,0.12,23.5,NA,58973,0,"BE.C","predator","arachnid","other","sometimes"
"4650","Halacarid.mite","DC",2012-08-03,4,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","arachnid","other","sometimes"
"4651","Halacarid.mite","WI",2012-05-20,5,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4652","Halacarid.mite","DC",2012-08-03,11,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","arachnid","other","sometimes"
"4653","Halacarid.mite","DC",2012-06-27,15,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","predator","arachnid","other","sometimes"
"4654","Halacarid.mite","CC",2012-07-25,10,"C",2.2,2,0.95,15.8,NA,29414,4,"CC.C","predator","arachnid","other","sometimes"
"4655","Halacarid.mite","BI",2012-06-20,9,"C",5,3,0.61,15.7,NA,51587,51,"BI.C","predator","arachnid","other","sometimes"
"4656","Halacarid.mite","DC",2012-08-03,5,"E",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.E","predator","arachnid","other","sometimes"
"4657","Halacarid.mite","WI",2012-05-20,15,"A",10.6,8,0.63,20.96666667,7.9,191429,0,"WI.A","predator","arachnid","other","sometimes"
"4658","Halacarid.mite","NB",2012-07-10,9,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","predator","arachnid","other","sometimes"
"4659","Halacarid.mite","RP",2012-07-03,1,"C",5.4,5,2.41,21.1,7.9,50551,0,"RP.C","predator","arachnid","other","sometimes"
"4660","Halacarid.mite","WI",2012-05-20,16,"A",10.6,8,0.63,20.96666667,7.9,191429,1,"WI.A","predator","arachnid","other","sometimes"
"4661","Halacarid.mite","NB",2012-05-24,13,"A",1,1,11.33,15.66666667,8,68719,1,"NB.A","predator","arachnid","other","sometimes"
"4662","Halacarid.mite","CC",2012-07-25,9,"C",2.2,2,0.95,15.8,NA,29414,1,"CC.C","predator","arachnid","other","sometimes"
"4663","Halacarid.mite","NB",2012-08-09,10,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","predator","arachnid","other","sometimes"
"4664","Halacarid.mite","DC",2012-06-27,11,"C",14.4,9,4.34,24.86666667,12.5,32046,0,"DC.C","predator","arachnid","other","sometimes"
"4665","Halacarid.mite","CC",2012-07-25,1,"C",2.2,2,0.95,15.8,NA,29414,5,"CC.C","predator","arachnid","other","sometimes"
"4666","Halacarid.mite","NB",2012-07-10,5,"C",1,1,11.33,15.66666667,8,68719,0,"NB.C","predator","arachnid","other","sometimes"
"4667","Halacarid.mite","CB",2012-07-05,2,"C",5.8,4,1.02,16.36666667,5,24845,0,"CB.C","predator","arachnid","other","sometimes"
"4668","Halacarid.mite","BE",2012-06-15,13,"C",9.4,7,0.12,23.5,NA,58973,2,"BE.C","predator","arachnid","other","sometimes"
"4669","Halacarid.mite","NB",2012-08-09,5,"E",1,1,11.33,15.66666667,8,68719,0,"NB.E","predator","arachnid","other","sometimes"
"4670","Halacarid.mite","CB",2012-07-05,3,"C",5.8,4,1.02,16.36666667,5,24845,14,"CB.C","predator","arachnid","other","sometimes"
"4671","Halacarid.mite","NB",2012-05-24,14,"A",1,1,11.33,15.66666667,8,68719,13,"NB.A","predator","arachnid","other","sometimes"
"4672","Halacarid.mite","RP",2012-08-07,8,"E",5.4,5,2.41,21.1,7.9,50551,0,"RP.E","predator","arachnid","other","sometimes"
"4673","Halacarid.mite","BI",2012-06-20,13,"C",5,3,0.61,15.7,NA,51587,4,"BI.C","predator","arachnid","other","sometimes"
"4674","Halacarid.mite","CC",2012-07-25,3,"C",2.2,2,0.95,15.8,NA,29414,0,"CC.C","predator","arachnid","other","sometimes"
